2025-12-30 17:00:51 | INFO     | log:151 | [search_batch_stream] Batch stream search from: Query_teamplate_30-12.xlsx
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Xem dum toi trang thai tai khoan cua toi...' -> 'Xem dum toi trang thai tai khoan cua toi...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem dum toi trang thai tai khoan cua toi] - formatted_query: [Xem dum toi trang thai tai khoan cua toi] - normalized_query: [Xem dum toi trang thai tai khoan cua toi]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3122, max=10.9652
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem dum toi trang thai tai khoan cua toi'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Chi tiet ve trang thai tai khoan cua toi...' -> 'Chi tiet ve trang thai tai khoan cua toi...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chi tiet ve trang thai tai khoan cua toi] - formatted_query: [Chi tiet ve trang thai tai khoan cua toi] - normalized_query: [Chi tiet ve trang thai tai khoan cua toi]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1955, max=9.1754
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Chi tiet ve trang thai tai khoan cua toi'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Xem chi tiet tai khoan cua toi...' -> 'Xem chi tiet tai khoan cua toi...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem chi tiet tai khoan cua toi] - formatted_query: [Xem chi tiet tai khoan cua toi] - normalized_query: [Xem chi tiet tai khoan cua toi]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3195, max=13.0492
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem chi tiet tai khoan cua toi'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'So du tai khoan hien tai la bao nhieu...' -> 'So du tai khoan hien tai la bao nhieu...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [So du tai khoan hien tai la bao nhieu] - formatted_query: [So du tai khoan hien tai la bao nhieu] - normalized_query: [So du tai khoan hien tai la bao nhieu]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2620, max=7.4893
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'So du tai khoan hien tai la bao nhieu'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Tai khoan cua toi thuoc loai nao...' -> 'Tai khoan cua toi thuoc loai nao...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tai khoan cua toi thuoc loai nao] - formatted_query: [Tai khoan cua toi thuoc loai nao] - normalized_query: [Tai khoan cua toi thuoc loai nao]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.6579
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tai khoan cua toi thuoc loai nao'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Cho toi biet chi nhanh mo tai khoan...' -> 'Cho toi biet chi nhanh mo tai khoan...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho toi biet chi nhanh mo tai khoan] - formatted_query: [Cho toi biet chi nhanh mo tai khoan] - normalized_query: [Cho toi biet chi nhanh mo tai khoan]
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3195, max=7.9883
2025-12-30 17:00:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho toi biet chi nhanh mo tai khoan'
2025-12-30 17:00:52 | DEBUG    | log:153 | [normalize_query] 'Kiem tra trang thai tai khoan ngan hang ...' -> 'Kiem tra trang thai tai khoan ngan hang ...'
2025-12-30 17:00:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiem tra trang thai tai khoan ngan hang cua toi] - formatted_query: [Kiem tra trang thai tai khoan ngan hang cua toi] - normalized_query: [Kiem tra trang thai tai khoan ngan hang cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2251, max=12.4737
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiem tra trang thai tai khoan ngan hang cua toi'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Toi muon xem ten san pham va loai tien c...' -> 'Toi muon xem ten san pham va loai tien c...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Toi muon xem ten san pham va loai tien cua tai khoan] - formatted_query: [Toi muon xem ten san pham va loai tien cua tai khoan] - normalized_query: [Toi muon xem ten san pham va loai tien cua tai khoan]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3539, max=8.1633
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Toi muon xem ten san pham va loai tien cua tai kho'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'So tai khoan va so du hien tai cua toi l...' -> 'So tai khoan va so du hien tai cua toi l...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [So tai khoan va so du hien tai cua toi la gi] - formatted_query: [So tai khoan va so du hien tai cua toi la gi] - normalized_query: [So tai khoan va so du hien tai cua toi la gi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2423, max=3.7086
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'So tai khoan va so du hien tai cua toi la gi'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Cho biet han muc thau chi cua tai khoan...' -> 'Cho biet han muc thau chi cua tai khoan...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biet han muc thau chi cua tai khoan] - formatted_query: [Cho biet han muc thau chi cua tai khoan] - normalized_query: [Cho biet han muc thau chi cua tai khoan]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3195, max=4.8501
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho biet han muc thau chi cua tai khoan'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Tai khoan cua toi con dang hoat dong kho...' -> 'Tai khoan cua toi con dang hoat dong kho...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tai khoan cua toi con dang hoat dong khong] - formatted_query: [Tai khoan cua toi con dang hoat dong khong] - normalized_query: [Tai khoan cua toi con dang hoat dong khong]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0183, max=3.3639
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tai khoan cua toi con dang hoat dong khong'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Xem thong tin chi tiet tai khoan ngan ha...' -> 'Xem thong tin chi tiet tai khoan ngan ha...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem thong tin chi tiet tai khoan ngan hang Proton] - formatted_query: [Xem thong tin chi tiet tai khoan ngan hang proton] - normalized_query: [Xem thong tin chi tiet tai khoan ngan hang proton]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4226, max=15.8305
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem thong tin chi tiet tai khoan ngan hang proton'
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Xem dum tk cua toi...' -> 'Xem dum tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem dum tk cua toi] - formatted_query: [Xem dum tk cua toi] - normalized_query: [Xem dum tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3558
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem dum tk cua toi...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem dum tk cua toi...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Chi tiet tk cua toi...' -> 'Chi tiet tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chi tiet tk cua toi] - formatted_query: [Chi tiet tk cua toi] - normalized_query: [Chi tiet tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.5174
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Chi tiet tk cua toi...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Chi tiet tk cua toi...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Xem ho tk cua minh...' -> 'Xem ho tk cua minh...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem ho tk cua minh] - formatted_query: [Xem ho tk cua minh] - normalized_query: [Xem ho tk cua minh]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3558
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ho tk cua minh...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem ho tk cua minh...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Thong tin trang thai tk cua toi...' -> 'Thong tin trang thai tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thong tin trang thai tk cua toi] - formatted_query: [Thong tin trang thai tk cua toi] - normalized_query: [Thong tin trang thai tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0530, max=7.1683
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thong tin trang thai tk cua to...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Thong tin trang thai tk cua to...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Cho xem trang thai tk...' -> 'Cho xem trang thai tk...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem trang thai tk] - formatted_query: [Cho xem trang thai tk] - normalized_query: [Cho xem trang thai tk]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.7820
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem trang thai tk...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho xem trang thai tk...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Toi muon biet tt tk cua toi...' -> 'Toi muon biet tt tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Toi muon biet tt tk cua toi] - formatted_query: [Toi muon biet tt tk cua toi] - normalized_query: [Toi muon biet tt tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.6822
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Toi muon biet tt tk cua toi...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Toi muon biet tt tk cua toi...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Cho toi biet tt tk...' -> 'Cho toi biet tt tk...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho toi biet tt tk] - formatted_query: [Cho toi biet tt tk] - normalized_query: [Cho toi biet tt tk]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=4.3499
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho toi biet tt tk...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho toi biet tt tk...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Toi hoi tt tk cua toi...' -> 'Toi hoi tt tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Toi hoi tt tk cua toi] - formatted_query: [Toi hoi tt tk cua toi] - normalized_query: [Toi hoi tt tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=3.5073
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Toi hoi tt tk cua toi...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Toi hoi tt tk cua toi...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Giup toi xem tt tk...' -> 'Giup toi xem tt tk...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giup toi xem tt tk] - formatted_query: [Giup toi xem tt tk] - normalized_query: [Giup toi xem tt tk]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3558
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Giup toi xem tt tk...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Giup toi xem tt tk...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Xem dum tt tk...' -> 'Xem dum tt tk...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem dum tt tk] - formatted_query: [Xem dum tt tk] - normalized_query: [Xem dum tt tk]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3558
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem dum tt tk...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem dum tt tk...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Chi tiet tt tk...' -> 'Chi tiet tt tk...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chi tiet tt tk] - formatted_query: [Chi tiet tt tk] - normalized_query: [Chi tiet tt tk]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.5174
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Chi tiet tt tk...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Chi tiet tt tk...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Xem ct tk cua toi...' -> 'Xem ct tk cua toi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem ct tk cua toi] - formatted_query: [Xem ct tk cua toi] - normalized_query: [Xem ct tk cua toi]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3558
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ct tk cua toi...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem ct tk cua toi...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'So du tk hien tai bn...' -> 'So du tk hien tai bn...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [So du tk hien tai bn] - formatted_query: [So du tk hien tai bn] - normalized_query: [So du tk hien tai bn]
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1201, max=3.2954
2025-12-30 17:00:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'So du tk hien tai bn...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 17:00:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'So du tk hien tai bn...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:00:53 | DEBUG    | log:153 | [normalize_query] 'Tk cua toi loai gi...' -> 'Tk cua toi loai gi...'
2025-12-30 17:00:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tk cua toi loai gi] - formatted_query: [Tk cua toi loai gi] - normalized_query: [Tk cua toi loai gi]
