2025-12-30 16:23:16 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_1.xlsx
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=5.2370
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho mình coi lịch sử gd 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'hien thi gd 0123456789...' -> 'Hien thi gd 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hien thi gd 0123456789] - formatted_query: [Hien thi gd 0123456789] - normalized_query: [Hien thi gd 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.2089
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hien thi gd 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Truy vấn lịch sử giao dịch của 012345678...' -> 'Truy vấn lịch sử giao dịch của 012345678...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Truy vấn lịch sử giao dịch của 0123456789] - formatted_query: [Truy vấn lịch sử giao dịch của 0123456789] - normalized_query: [Truy vấn lịch sử giao dịch của 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3768, max=5.6541
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy vấn lịch sử giao dịch của 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] '0123456789 da giao dich gi?...' -> '0123456789 da giao dich gi...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 da giao dich gi?] - formatted_query: [0123456789 da giao dich gi] - normalized_query: [0123456789 da giao dich gi]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=7.4285
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 da giao dich gi'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'stk 0123456789 co tien ra vao ntn?...' -> 'Stk 0123456789 co tien ra vao ntn...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [stk 0123456789 co tien ra vao ntn?] - formatted_query: [Stk 0123456789 co tien ra vao ntn] - normalized_query: [Stk 0123456789 co tien ra vao ntn]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0357, max=8.7556
2025-12-30 16:46:55 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Stk 0123456789 co tien ra vao ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Stk 0123456789 co tien ra vao ...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Show lịch sử giao dịch 0123456789...' -> 'Show lịch sử giao dịch 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Show lịch sử giao dịch 0123456789] - formatted_query: [Show lịch sử giao dịch 0123456789] - normalized_query: [Show lịch sử giao dịch 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3114, max=5.5826
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show lịch sử giao dịch 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'check giup minh giao dich 0123456789...' -> 'Check giup minh giao dich 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check giup minh giao dich 0123456789] - formatted_query: [Check giup minh giao dich 0123456789] - normalized_query: [Check giup minh giao dich 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=5.2535
2025-12-30 16:46:55 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giup minh giao dich 0123...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check giup minh giao dich 0123...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Xem sao kê chi tiết tk 0123456789...' -> 'Xem sao kê chi tiết tk 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem sao kê chi tiết tk 0123456789] - formatted_query: [Xem sao kê chi tiết tk 0123456789] - normalized_query: [Xem sao kê chi tiết tk 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=24.8616
2025-12-30 16:46:55 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem sao kê chi tiết tk 0123456...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem sao kê chi tiết tk 0123456...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'List giao dịch của số 0123456789...' -> 'List giao dịch của số 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [List giao dịch của số 0123456789] - formatted_query: [List giao dịch của số 0123456789] - normalized_query: [List giao dịch của số 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=13.0413
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'List giao dịch của số 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Truy xuất dữ liệu gd 0123456789...' -> 'Truy xuất dữ liệu gd 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Truy xuất dữ liệu gd 0123456789] - formatted_query: [Truy xuất dữ liệu gd 0123456789] - normalized_query: [Truy xuất dữ liệu gd 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0802, max=5.1383
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy xuất dữ liệu gd 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Xem nhật ký giao dịch tk 0123456789...' -> 'Xem nhật ký giao dịch tk 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem nhật ký giao dịch tk 0123456789] - formatted_query: [Xem nhật ký giao dịch tk 0123456789] - normalized_query: [Xem nhật ký giao dịch tk 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=15.9386
2025-12-30 16:46:55 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem nhật ký giao dịch tk 01234...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem nhật ký giao dịch tk 01234...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] '0123456789 co bien dong gi ko?...' -> '0123456789 co bien dong gi ko...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co bien dong gi ko?] - formatted_query: [0123456789 co bien dong gi ko] - normalized_query: [0123456789 co bien dong gi ko]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.7008
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co bien dong gi ko'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra các khoản chuyển đến 0123456789...' -> 'Kiểm tra các khoản chuyển đến 0123456789...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra các khoản chuyển đến 0123456789] - formatted_query: [Kiểm tra các khoản chuyển đến 0123456789] - normalized_query: [Kiểm tra các khoản chuyển đến 0123456789]
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1940, max=11.1345
2025-12-30 16:46:55 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiểm tra các khoản chuyển đến 0123456789'
2025-12-30 16:46:55 | DEBUG    | log:153 | [normalize_query] 'Xem các khoản chuyển đi từ số tk 0123456...' -> 'Xem các khoản chuyển đi từ số tk 0123456...'
2025-12-30 16:46:55 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các khoản chuyển đi từ số tk 0123456789] - formatted_query: [Xem các khoản chuyển đi từ số tk 0123456789] - normalized_query: [Xem các khoản chuyển đi từ số tk 0123456789]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3504, max=14.3635
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các khoản chuyển đi từ số ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem các khoản chuyển đi từ số ...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Cho xem sao kê 0123456789 mới nhất...' -> 'Cho xem sao kê 0123456789 mới nhất...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem sao kê 0123456789 mới nhất] - formatted_query: [Cho xem sao kê 0123456789 mới nhất] - normalized_query: [Cho xem sao kê 0123456789 mới nhất]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=19.0710
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem sao kê 0123456789 mới nhất'
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Muốn coi giao dịch của 0123456789...' -> 'Muốn coi giao dịch của 0123456789...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Muốn coi giao dịch của 0123456789] - formatted_query: [Muốn coi giao dịch của 0123456789] - normalized_query: [Muốn coi giao dịch của 0123456789]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=6.5858
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Muốn coi giao dịch của 0123456789'
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Admin check lịch sử 0123456789 giúp...' -> 'Admin check lịch sử 0123456789 giúp...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Admin check lịch sử 0123456789 giúp] - formatted_query: [Admin check lịch sử 0123456789 giúp] - normalized_query: [Admin check lịch sử 0123456789 giúp]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=5.2370
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Admin check lịch sử 0123456789...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Admin check lịch sử 0123456789...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'tk 0123456789 có lịch sử ntn vậy?...' -> 'Tk 0123456789 có lịch sử ntn vậy...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tk 0123456789 có lịch sử ntn vậy?] - formatted_query: [Tk 0123456789 có lịch sử ntn vậy] - normalized_query: [Tk 0123456789 có lịch sử ntn vậy]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0717, max=13.8730
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tk 0123456789 có lịch sử ntn v...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tk 0123456789 có lịch sử ntn v...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Lấy thông tin các giao dịch 0123456789...' -> 'Lấy thông tin các giao dịch 0123456789...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Lấy thông tin các giao dịch 0123456789] - formatted_query: [Lấy thông tin các giao dịch 0123456789] - normalized_query: [Lấy thông tin các giao dịch 0123456789]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3114, max=8.0014
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lấy thông tin các giao dịch 0123456789'
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Mọi giao dịch của 0123456789 là gì?...' -> 'Mọi giao dịch của 0123456789 là gì...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Mọi giao dịch của 0123456789 là gì?] - formatted_query: [Mọi giao dịch của 0123456789 là gì] - normalized_query: [Mọi giao dịch của 0123456789 là gì]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=9.6034
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Mọi giao dịch của 0123456789 là gì'
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra thu chi của số tk 0123456789...' -> 'Kiểm tra thu chi của số tk 0123456789...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra thu chi của số tk 0123456789] - formatted_query: [Kiểm tra thu chi của số tk 0123456789] - normalized_query: [Kiểm tra thu chi của số tk 0123456789]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1054, max=15.0255
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra thu chi của số tk 012...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra thu chi của số tk 012...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'check giùm tk 0123456789 nhé...' -> 'Check giùm tk 0123456789 nhé...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check giùm tk 0123456789 nhé] - formatted_query: [Check giùm tk 0123456789 nhé] - normalized_query: [Check giùm tk 0123456789 nhé]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.5562
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giùm tk 0123456789 nhé...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giùm tk 0123456789 nhé...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Check giùm tk 0123456789 nhé...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Tra cứu gd stk 0123456789 trong hôm nay...' -> 'Tra cứu gd stk 0123456789 trong hôm nay...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu gd stk 0123456789 trong hôm nay] - formatted_query: [Tra cứu gd stk 0123456789 trong hôm nay] - normalized_query: [Tra cứu gd stk 0123456789 trong hôm nay]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6059, max=12.7812
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu gd stk 0123456789 tron...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:56 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu gd stk 0123456789 tron...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['nay']
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu gd stk 0123456789 tron...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'show lich su 0123456789 cho minh...' -> 'Show lich su 0123456789 cho minh...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show lich su 0123456789 cho minh] - formatted_query: [Show lich su 0123456789 cho minh] - normalized_query: [Show lich su 0123456789 cho minh]
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0321, max=5.1430
2025-12-30 16:46:56 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show lich su 0123456789 cho minh'
2025-12-30 16:46:56 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch phát sinh từ số 012345...' -> 'Xem các giao dịch phát sinh từ số 012345...'
2025-12-30 16:46:56 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch phát sinh từ số 0123456789] - formatted_query: [Xem các giao dịch phát sinh từ số 0123456789] - normalized_query: [Xem các giao dịch phát sinh từ số 0123456789]
