2025-12-31 11:00:08 | INFO     | log:151 | [search_batch_stream] Batch stream search from: quick-test.xlsx
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=12.8074, max=20.3508
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ duyệt', 'đang chờ']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem danh sách các giao...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi xem danh sách các giao...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Liệt kê toàn bộ giao dịch đang pending...' -> 'Liệt kê toàn bộ giao dịch đang pending...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê toàn bộ giao dịch đang pending] - formatted_query: [Liệt kê toàn bộ giao dịch đang pending] - normalized_query: [Liệt kê toàn bộ giao dịch đang pending]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=16.7761, max=26.4459
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'toàn bộ']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê toàn bộ giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê toàn bộ giao dịch đang...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang chờ xử lý không?...' -> 'Có giao dịch nào đang chờ xử lý không...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang chờ xử lý không?] - formatted_query: [Có giao dịch nào đang chờ xử lý không] - normalized_query: [Có giao dịch nào đang chờ xử lý không]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=14.9891, max=22.9459
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ xử lý', 'đang chờ']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang chờ xử l...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào đang chờ xử l...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Hiển thị các giao dịch chưa được phê duy...' -> 'Hiển thị các giao dịch chưa được phê duy...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị các giao dịch chưa được phê duyệt] - formatted_query: [Hiển thị các giao dịch chưa được phê duyệt] - normalized_query: [Hiển thị các giao dịch chưa được phê duyệt]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=12.0412, max=20.1232
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các giao dịch chưa đư...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được phê duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hiển thị các giao dịch chưa đư...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem tất cả giao dịch đang ở trạ...' -> 'Tôi muốn xem tất cả giao dịch đang ở trạ...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending] - formatted_query: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending] - normalized_query: [Tôi muốn xem tất cả giao dịch đang ở trạng thái pending]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=15.4511, max=34.8117
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'tất cả']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem tất cả giao dịch ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xem tất cả giao dịch ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Các lệnh chuyển tiền nào chưa được duyệt...' -> 'Các lệnh chuyển tiền nào chưa được duyệt...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các lệnh chuyển tiền nào chưa được duyệt?] - formatted_query: [Các lệnh chuyển tiền nào chưa được duyệt] - normalized_query: [Các lệnh chuyển tiền nào chưa được duyệt]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=16.2999, max=22.4580
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các lệnh chuyển tiền nào chưa ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các lệnh chuyển tiền nào chưa ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Các lệnh chuyển tiền nào chưa ...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1}
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Cho biết danh sách giao dịch cần checker...' -> 'Cho biết danh sách giao dịch cần checker...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết danh sách giao dịch cần checker phê duyệt] - formatted_query: [Cho biết danh sách giao dịch cần checker phê duyệt] - normalized_query: [Cho biết danh sách giao dịch cần checker phê duyệt]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=11.1299, max=25.1942
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho biết danh sách giao dịch cần checker phê duyệt'
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các giao dịch đang chờ xử lý tro...' -> 'Liệt kê các giao dịch đang chờ xử lý tro...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các giao dịch đang chờ xử lý trong hệ thống] - formatted_query: [Liệt kê các giao dịch đang chờ xử lý trong hệ thống] - normalized_query: [Liệt kê các giao dịch đang chờ xử lý trong hệ thống]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=11.3204, max=21.3618
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đang chờ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ xử lý', 'đang chờ']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đang chờ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đang chờ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['chờ xử lý', 'trong']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đang chờ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đang chờ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ xử lý']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Liệt kê các giao dịch đang chờ...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Xem toàn bộ giao dịch chưa hoàn tất...' -> 'Xem toàn bộ giao dịch chưa hoàn tất...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem toàn bộ giao dịch chưa hoàn tất] - formatted_query: [Xem toàn bộ giao dịch chưa hoàn tất] - normalized_query: [Xem toàn bộ giao dịch chưa hoàn tất]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=21.7773, max=31.3413
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem toàn bộ giao dịch chưa hoà...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['toàn bộ']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem toàn bộ giao dịch chưa hoà...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang ở trạng thái “chờ ...' -> 'Có giao dịch nào đang ở trạng thái “chờ ...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang ở trạng thái “chờ duyệt” không?] - formatted_query: [Có giao dịch nào đang ở trạng thái “chờ duyệt” không] - normalized_query: [Có giao dịch nào đang ở trạng thái “chờ duyệt” không]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=15.4659, max=29.6700
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang ở trạng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang ở trạng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang ở trạng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang ở trạng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang ở trạng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Có giao dịch nào đang ở trạng ...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Hiển thị danh sách các giao dịch chưa đư...' -> 'Hiển thị danh sách các giao dịch chưa đư...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị danh sách các giao dịch chưa được xử lý] - formatted_query: [Hiển thị danh sách các giao dịch chưa được xử lý] - normalized_query: [Hiển thị danh sách các giao dịch chưa được xử lý]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=18.9152, max=28.9317
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hiển thị danh sách các giao dịch chưa được xử lý'
2025-12-31 11:04:01 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn kiểm tra các giao dịch đang pen...' -> 'Tôi muốn kiểm tra các giao dịch đang pen...'
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn kiểm tra các giao dịch đang pending] - formatted_query: [Tôi muốn kiểm tra các giao dịch đang pending] - normalized_query: [Tôi muốn kiểm tra các giao dịch đang pending]
2025-12-31 11:04:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=9.2113, max=12.5564
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:04:01 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tôi muốn kiểm tra các giao dịc...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
